"matched_taxon_name","Kingdom","Phylum","Class","Subclass","Infraclass","Subterclass","Superorder","Order","Superfamily","Family","Genus","Species","Subfamily","Tribe","Subphylum","Suborder","Superclass","Subgenus","Infraorder","Parvorder","Subspecies","Section","Subsection","Flokkun","id","N","Artal","skipting","stod","Nu","gamalt","A","worms","Nfm","Major Group","Family code","Species code","Food Source","Motility","Habit","Om/Ca/He","Food size/type","FeedMode","Feeding guild","Cleaned Taxon name"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4C",14,2017,4,"C4",56,"Chaetozone setosa","129955",129955,467,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4A",4,2014,1,"E4",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3C",13,2014,4,"E3",52,"Chaetozone setosa","129955",129955,433,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B8B",1,2017,4,"B8",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B5B",3,2016,4,"B5",12,"Chaetozone setosa","129955",129955,100,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4C",3,2016,4,"E4",12,"Chaetozone setosa","129955",129955,100,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","U2C",2,2013,8,"U2",16,"Chaetozone setosa","129955",129955,133,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B5C",2,2017,4,"B5",8,"Chaetozone setosa","129955",129955,67,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4A",7,2017,4,"C4",28,"Chaetozone setosa","129955",129955,233,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4B",1,2017,4,"E4",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4A",5,2015,1,"E4",5,"Chaetozone setosa","129955",129955,42,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B8A",2,2017,4,"B8",8,"Chaetozone setosa","129955",129955,67,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3A",1,2016,4,"E3",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3B",8,2016,4,"E3",32,"Chaetozone setosa","129955",129955,267,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3B",5,2015,4,"E3",20,"Chaetozone setosa","129955",129955,167,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","U2C",26,2013,1,"U2",26,"Chaetozone setosa","129955",129955,217,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","U2B",50,2013,1,"U2",50,"Chaetozone setosa","129955",129955,417,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4",5,1999,1,"E4",5,"Chaetozone setosa","129955",129955,222,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4C",5,2015,4,"C4",20,"Chaetozone setosa","129955",129955,167,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","U1A",3,2013,1,"U1",3,"Chaetozone setosa","129955",129955,25,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4",2,1999,1,"C4",2,"Chaetozone setosa","129955",129955,89,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4C",2,2014,4,"E4",8,"Chaetozone setosa","129955",129955,67,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4A",3,2016,4,"E4",12,"Chaetozone setosa","129955",129955,100,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B5A",3,2017,4,"B5",12,"Chaetozone setosa","129955",129955,100,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E4A",1,2017,4,"E4",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4A",8,2015,4,"C4",32,"Chaetozone setosa","129955",129955,267,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","U1C",1,2013,4,"U1",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3B",21,2014,4,"E3",84,"Chaetozone setosa","129955",129955,700,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3A",3,2015,1,"E3",3,"Chaetozone setosa","129955",129955,25,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4A",5,2016,4,"C4",20,"Chaetozone setosa","129955",129955,167,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3C",1,2017,4,"E3",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4C",17,2013,1,"C4",17,"Chaetozone setosa","129955",129955,142,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3A",11,2014,4,"E3",44,"Chaetozone setosa","129955",129955,367,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","C4A",1,2014,1,"C4",1,"Chaetozone setosa","129955",129955,8,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B5B",1,2017,4,"B5",4,"Chaetozone setosa","129955",129955,33,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","E3A",2,2015,4,"E3",8,"Chaetozone setosa","129955",129955,67,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","A7C",7,2017,4,"A7",28,"Chaetozone setosa","129955",129955,233,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Chaetozone setosa","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Chaetozone","Chaetozone setosa","","","","Cirratuliformia","","","","","","","","Chaetozone setosa","B8C",2,2017,4,"B8",8,"Chaetozone setosa","129955",129955,67,"POSE","0252","0500","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Chaetozone setosa"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","C4B",1,2015,4,"C4",4,"Cirratulus cirratus","129959",129959,33,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","U1B",3,2013,8,"U1",24,"Cirratulus cirratus","129959",129959,200,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","E4B",2,2016,1,"E4",2,"Cirratulus cirratus","129959",129959,17,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","E4C",1,2016,4,"E4",4,"Cirratulus cirratus","129959",129959,33,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","E3",1,1999,1,"E3",1,"Cirratulus cirratus","129959",129959,44,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","B5B",1,2014,1,"B5",1,"Cirratulus cirratus","129959",129959,8,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","E3C",1,2015,1,"E3",1,"Cirratulus cirratus","129959",129959,8,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","E3C",2,2015,4,"E3",8,"Cirratulus cirratus","129959",129959,67,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","C4C",1,2014,4,"C4",4,"Cirratulus cirratus","129959",129959,33,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","B5C",1,2015,4,"B5",4,"Cirratulus cirratus","129959",129959,33,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
"Cirratulus cirratus","Animalia","Annelida","Polychaeta","Sedentaria","Canalipalpata","","","Terebellida","","Cirratulidae","Cirratulus","Cirratulus cirratus","","","","Cirratuliformia","","","","","","","","Cirratulus cirratus","E3A",3,2015,4,"E3",12,"Cirratulus cirratus","129959",129959,100,"POSE","0252","0570","SR","D","F","Om","sed/pom/mic/dia","De","SR-De","Cirratulus cirratus"
